X,Y,OBJECTID,LATITUDE,LONGITUDE,Count_,Name,HAB_ID,Location,SAMPLE_DATE,SAMPLE_DEPTH,PROOF_DATE
-83.119996388441095,29.216827495650808,18765,29.216833,-83.12,0,Karenia brevis,HABW160413-005,"Buck Island; 2.4 mi W of (Suwannee Sound)",2016-04-12T00:00:00.000Z,0.5,2016-09-14T00:00:00.000Z
-83.051663412375589,29.106327519325792,18766,29.106333,-83.051667,0,Karenia brevis,HABW160413-006,"Seahorse Key; NE of",2016-04-12T00:00:00.000Z,0.5,2016-09-14T00:00:00.000Z
-82.969163433849332,29.153327505778389,18767,29.153333,-82.969167,0,Karenia brevis,HABW160413-007,"Live Oak Key; 2 mi SE of",2016-04-12T00:00:00.000Z,0.5,2018-03-28T00:00:00.000Z
-82.741666508382522,28.924994554060572,18768,28.925,-82.74167,0,Karenia brevis,HABW160413-020,"Shell Island; 2.6 mi W of (Crystal Bay)",2016-04-12T00:00:00.000Z,0.1,2016-09-09T00:00:00.000Z
-82.094596767165626,26.667795083460902,18769,26.6678,-82.0946,0,Karenia brevis,HABW160413-021,Ben Coleman Keys (Matlacha Pass),2016-04-12T00:00:00.000Z,1,2016-07-13T00:00:00.000Z
-82.070396776842259,26.562695109416381,18770,26.5627,-82.0704,0,Karenia brevis,HABW160413-022,"Deer Stop Keys; SW of (Matlacha Pass)",2016-04-12T00:00:00.000Z,1.4,2016-07-13T00:00:00.000Z
-82.074196773563258,26.624995093570305,18771,26.625,-82.0742,0,Karenia brevis,HABW160413-023,"Porpoise Point Island; SW of (Matlacha Pass)",2016-04-12T00:00:00.000Z,1.5,2016-07-13T00:00:00.000Z
-85.399662715439177,29.772661432065611,18772,29.772667,-85.399667,0,Karenia brevis,HABW160414-005,Eagle Harbor (St. Joseph Bay),2016-04-12T00:00:00.000Z,0.5,2016-09-08T00:00:00.000Z
-85.34049573171454,29.788827427195475,18773,29.788833,-85.3405,0,Karenia brevis,HABW160414-006,"Oak Grove; 2.3 mi W of (St. Joseph Bay)",2016-04-12T00:00:00.000Z,0.5,2016-09-08T00:00:00.000Z
-80.69253011210121,28.708944551011538,18774,28.70895,-80.692533,0,Karenia brevis,HABW160414-016,"Cucumber Island; S of (Mosquito Lagoon)",2016-04-12T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-82.691666531196717,28.674994612232755,18775,28.675,-82.69167,0,Karenia brevis,HABW160414-025,"Bird Island; W of (Chassahowitzka Bay)",2016-04-12T00:00:00.000Z,0.5,2016-09-09T00:00:00.000Z
-82.797547529358013,27.820302819052291,18776,27.820308,-82.797551,0,Karenia brevis,HABW160415-002,Oakhurst Shores,2016-04-12T00:00:00.000Z,0.5,2016-09-06T00:00:00.000Z
-82.577896607262005,27.331594932353802,18777,27.3316,-82.5779,0,Karenia brevis,HABW160413-009,Bay Dock (Sarasota Bay),2016-04-13T00:00:00.000Z,0.5,2016-07-12T00:00:00.000Z
-82.579376606845415,27.33374493184111,18778,27.33375,-82.57938,500,Karenia brevis,HABW160413-010,New Pass Dock (Sarasota Bay),2016-04-13T00:00:00.000Z,0.5,2016-07-12T00:00:00.000Z
-82.580666607356363,27.337164930738247,18779,27.33717,-82.58067,1667,Karenia brevis,HABW160414-001,Quick Point (New Pass),2016-04-13T00:00:00.000Z,0.5,2016-09-09T00:00:00.000Z
-82.687996572799591,27.443161908332986,18780,27.443167,-82.688,667,Karenia brevis,HABW160414-002,Longboat Pass (Sarasota Bay),2016-04-13T00:00:00.000Z,0.5,2016-09-09T00:00:00.000Z
-82.638146587316754,27.425744911115284,18781,27.42575,-82.63815,1000,Karenia brevis,HABW160414-003,"Long Bar Point; W of (Sarasota Bay)",2016-04-13T00:00:00.000Z,0.5,2016-09-09T00:00:00.000Z
-85.237662764922959,29.682994448310751,18782,29.683,-85.237667,0,Karenia brevis,HABW160414-007,"Neptune Street; N of (Indian Lagoon)",2016-04-13T00:00:00.000Z,0.5,2016-09-16T00:00:00.000Z
-80.795514084793737,28.623644574263416,18783,28.62365,-80.795517,0,Karenia brevis,HABW160414-008,Parrish Park Boat Ramp (Indian River),2016-04-13T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-80.739097104665206,28.526404596524948,18784,28.52641,-80.7391,0,Karenia brevis,HABW160414-009,"NASA Causeway; SE side of (Indian River)",2016-04-13T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-80.76653009756015,28.475077609630091,18785,28.475083,-80.766533,0,Karenia brevis,HABW160414-010,Port St. John Boat Ramp (Indian River),2016-04-13T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-80.658597130795926,28.404894623452254,18786,28.4049,-80.6586,0,Karenia brevis,HABW160414-011,"Kelly Park; NE of (Banana River)",2016-04-13T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-80.628437141955928,28.357127635001639,18787,28.357133,-80.62844,0,Karenia brevis,HABW160414-012,520 Slick Boat Ramp (Banana River),2016-04-13T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-80.614280147625735,28.309027645619398,18788,28.309033,-80.614283,0,Karenia brevis,HABW160414-013,Ramp Road Park Boat Ramp (Banana River),2016-04-13T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-80.62417715031728,28.132474689402954,18789,28.13248,-80.62418,0,Karenia brevis,HABW160414-014,Eau Gallie Pier (Indian River),2016-04-13T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-80.595047160798885,28.082444700351832,18790,28.08245,-80.59505,0,Karenia brevis,HABW160414-015,"Geiger Point; Melbourne Causeway at (Indian River)",2016-04-13T00:00:00.000Z,0.2,2016-08-03T00:00:00.000Z
-82.194496742639387,26.526355120891719,18791,26.52636,-82.1945,0,Karenia brevis,HABW160414-017,South Seas Plantation Entrance,2016-04-13T00:00:00.000Z,0.5,2016-08-26T00:00:00.000Z
-82.080116778185143,26.423085143838367,18792,26.42309,-82.08012,0,Karenia brevis,HABW160414-018,Tarpon Road Beach,2016-04-13T00:00:00.000Z,0.5,2016-08-26T00:00:00.000Z
-82.01542679578688,26.451565135308162,18793,26.45157,-82.01543,0,Karenia brevis,HABW160414-019,Lighthouse Beach,2016-04-13T00:00:00.000Z,0.5,2016-08-26T00:00:00.000Z
-81.957756812262403,26.453975133759677,18794,26.45398,-81.95776,0,Karenia brevis,HABW160414-020,Lynn Hall Park,2016-04-13T00:00:00.000Z,0.5,2016-08-26T00:00:00.000Z
-81.879496836961437,26.390095148480651,18795,26.3901,-81.8795,0,Karenia brevis,HABW160414-021,Lovers Key State Park,2016-04-13T00:00:00.000Z,0.5,2016-08-26T00:00:00.000Z
-81.845736848721998,26.331045162168227,18796,26.33105,-81.84574,0,Karenia brevis,HABW160414-022,Bonita Beach Park,2016-04-13T00:00:00.000Z,0.5,2016-08-26T00:00:00.000Z
-82.361886681878374,26.924665026639541,18797,26.92467,-82.36189,0,Karenia brevis,HABW160414-023,Englewood Beach,2016-04-13T00:00:00.000Z,0.5,2016-09-08T00:00:00.000Z
-82.274146710823899,26.805615054080398,18798,26.80562,-82.27415,2667,Karenia brevis,HABW160414-024,Boca Grande Pier (Gasparilla Sound),2016-04-13T00:00:00.000Z,0.5,2016-09-08T00:00:00.000Z
-82.778116535876222,27.764474832778266,18799,27.76448,-82.77812,2000,Karenia brevis,HABW160414-026,"Treasure Island; 0.5 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-13T00:00:00.000Z
-82.778116535876222,27.764474832778266,18800,27.76448,-82.77812,500,Karenia brevis,HABW160414-027,"Treasure Island; 0.5 mi W of",2016-04-13T00:00:00.000Z,3.8,2016-07-13T00:00:00.000Z
-82.778116535876222,27.764474832778266,18801,27.76448,-82.77812,2000,Karenia brevis,HABW160414-028,"Treasure Island; 0.5 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-13T00:00:00.000Z
-82.802436528545158,27.793864826047237,18802,27.79387,-82.80244,0,Karenia brevis,HABW160414-030,"Madeira Beach; W of",2016-04-13T00:00:00.000Z,0.7,2016-07-13T00:00:00.000Z
-82.825516521830153,27.81105482260643,18803,27.81106,-82.82552,0,Karenia brevis,HABW160414-032,"North Redington Beach; W of",2016-04-13T00:00:00.000Z,0.7,2016-07-13T00:00:00.000Z
-82.853126512480472,27.838264817003257,18804,27.83827,-82.85313,7500,Karenia brevis,HABW160414-034,"Sunset Reef; 1.2 mi NW of",2016-04-13T00:00:00.000Z,0.7,2016-07-13T00:00:00.000Z
-82.875816505778161,27.857104812831036,18805,27.85711,-82.87582,15500,Karenia brevis,HABW160414-036,"Indian Shores; 1.6 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-13T00:00:00.000Z
-82.919716491891762,27.858964813432454,18806,27.85897,-82.91972,4000,Karenia brevis,HABW160414-039,"Indian Shores; 4.3 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.898166499317199,27.837404818046387,18807,27.83741,-82.89817,7750,Karenia brevis,HABW160414-040,"Redington Shores; 4.1 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.876106506206369,27.810674824384602,18808,27.81068,-82.87611,0,Karenia brevis,HABW160414-041,"North Redington Beach; 3.3 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.849316514815399,27.791884827780954,18809,27.79189,-82.84932,1500,Karenia brevis,HABW160414-042,"Madeira Beach; 3.1 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.89554650170561,27.790224829200639,18810,27.79023,-82.89555,61500,Karenia brevis,HABW160414-044,"Madeira Beach; 6 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.921966493200742,27.81028482532906,18811,27.81029,-82.92197,24000,Karenia brevis,HABW160414-045,"Redington Shores; 5.7 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.969056480431604,27.810634826501751,18812,27.81064,-82.96906,0,Karenia brevis,HABW160414-046,"Redington Shores; 8.6 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.969056480431604,27.810634826501751,18813,27.81064,-82.96906,0,Karenia brevis,HABW160414-047,"Redington Shores; 8.6 mi W of",2016-04-13T00:00:00.000Z,8.8,2016-07-14T00:00:00.000Z
-82.964316481207391,27.808474826785719,18814,27.80848,-82.96432,0,Karenia brevis,HABW160414-048,"Redington Shores; 8.3 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.965736480516341,27.803534827541544,18815,27.80354,-82.96574,0,Karenia brevis,HABW160414-049,"Redington Shores; 8.4 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.968996480157131,27.798954829016818,18816,27.79896,-82.969,0,Karenia brevis,HABW160414-052,"Maderia Beach; 10 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.963906482026871,27.799444828520365,18817,27.79945,-82.96391,0,Karenia brevis,HABW160414-053,"Indian Shores; 8.2 mi SW of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.958456483148183,27.79943482801739,18818,27.79944,-82.95846,0,Karenia brevis,HABW160414-054,"Redington Shores; 8 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.953306484743464,27.798424828899169,18819,27.79843,-82.95331,0,Karenia brevis,HABW160414-055,"Redington Shores; 7.7 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.9478064874327,27.788584831325178,18820,27.78859,-82.94781,0,Karenia brevis,HABW160414-056,"Maderia Beach; 9.2 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.924316494967158,27.765414835675816,18821,27.76542,-82.92432,0,Karenia brevis,HABW160414-057,"Treasure Island; 9.3 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.877406507661362,27.76539683549532,18822,27.765402,-82.87741,87500,Karenia brevis,HABW160414-058,"Treasure Island; 6.5 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.877406507661362,27.76539683549532,18823,27.765402,-82.87741,2000,Karenia brevis,HABW160414-059,"Treasure Island; 6.5 mi W of",2016-04-13T00:00:00.000Z,7.6,2016-07-14T00:00:00.000Z
-82.823956522779113,27.76475483399992,18824,27.76476,-82.82396,31500,Karenia brevis,HABW160414-060,"Treasure Island; 3.3 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.820726524173864,27.760724834685931,18825,27.76073,-82.82073,21000,Karenia brevis,HABW160414-061,"Treasure Island; 3.2 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-14T00:00:00.000Z
-82.819016524436677,27.757434835264508,18826,27.75744,-82.81902,27500,Karenia brevis,HABW160414-062,"Sunset Beach; 3.5 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.814426525898611,27.758344834447307,18827,27.75835,-82.81443,23500,Karenia brevis,HABW160414-063,"Sunset Beach; 3.2 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.81563652604359,27.762094833452817,18828,27.7621,-82.81564,8500,Karenia brevis,HABW160414-064,"Treasure Island; 2.9 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.817586525081964,27.765214832796509,18829,27.76522,-82.81759,13000,Karenia brevis,HABW160414-065,"Treasure Island; 2.8 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.790686532289513,27.768194831435565,18830,27.7682,-82.79069,3000,Karenia brevis,HABW160414-067,"Johns Pass; 1 mi SW of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.791766531839841,27.770914832018743,18831,27.77092,-82.79177,6000,Karenia brevis,HABW160414-068,"Johns Pass; 0.9 mi SW of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.79395653107774,27.774764830243658,18832,27.77477,-82.79396,4000,Karenia brevis,HABW160414-069,"Johns Pass; 0.8 mi SW of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.78988653312166,27.776484830170794,18833,27.77649,-82.78989,3500,Karenia brevis,HABW160414-070,"Johns Pass; 0.5 mi SW of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.788026533596636,27.773474830533917,18834,27.77348,-82.78803,5000,Karenia brevis,HABW160414-071,"Johns Pass; 0.6 mi SW of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.786136534832721,27.770274831920315,18835,27.77028,-82.78614,4500,Karenia brevis,HABW160414-072,"Treasure Island; 0.7 mi W of",2016-04-13T00:00:00.000Z,0.7,2016-07-15T00:00:00.000Z
-82.856613507410401,27.976311783217081,18836,27.976317,-82.856617,0,Karenia brevis,HABW160415-003,"Clearwater Pass; 1.6 mi NW of",2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-82.89461349528186,27.994111779966008,18837,27.994117,-82.894617,0,Karenia brevis,HABW160415-004,"Clearwater Beach; 4 mi W of",2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-82.832013515257316,27.965894785163776,18838,27.9659,-82.832017,1000,Karenia brevis,HABW160415-005,Clearwater Pass,2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-82.947063480081397,28.018611775996277,18839,28.018617,-82.947067,0,Karenia brevis,HABW160415-006,Caladesi Island,2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-83.011196460291117,28.048161770493763,18840,28.048167,-83.0112,0,Karenia brevis,HABW160415-007,"Caladesi Island; 12 mi W of",2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-82.82067951533503,28.051427764154155,18841,28.051433,-82.820683,0,Karenia brevis,HABW160415-008,Dunedin Pass,2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-80.881957047579732,28.956764496807587,18842,28.95677,-80.88196,0,Karenia brevis,HABW160415-009,"Ranken Drive; E of (Mosquito Lagoon)",2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-80.852017056152818,28.956154495733912,18843,28.95616,-80.85202,0,Karenia brevis,HABW160415-010,"Cedar Island; N of (Cedar Creek)",2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-80.832507065723249,28.865514516506362,18844,28.86552,-80.83251,0,Karenia brevis,HABW160415-011,"East Halifax Avenue; S of (Mosquito Lagoon)",2016-04-13T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-83.11019639661373,29.081314526615458,18845,29.08132,-83.1102,0,Karenia brevis,HABW160415-013,"Seahorse Key; 2.5 mi SW of",2016-04-13T00:00:00.000Z,2.1,2016-09-08T00:00:00.000Z
-83.180866378518417,29.023124542679916,18846,29.02313,-83.18087,0,Karenia brevis,HABW160415-014,"Seahorse Key; 8.4 mi SW of",2016-04-13T00:00:00.000Z,0.8,2016-09-08T00:00:00.000Z
-82.683946571341721,27.514764891270694,18847,27.51477,-82.68395,2333,Karenia brevis,HABW160414-029,Mead Point (Lower Tampa Bay),2016-04-14T00:00:00.000Z,0.5,2016-09-20T00:00:00.000Z
-82.703996566038029,27.52982788794823,18848,27.529833,-82.704,1667,Karenia brevis,HABW160414-031,"School Key; NE of (Lower Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-09-20T00:00:00.000Z
-82.62906358493511,27.592744870893732,18849,27.59275,-82.629067,667,Karenia brevis,HABW160414-033,"South Skyway Causeway; NE end of (Lower Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-09-20T00:00:00.000Z
-82.618946587525443,27.587427871100232,18850,27.587433,-82.61895,667,Karenia brevis,HABW160414-035,"South Skyway Rest Area; NW of (Lower Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-09-20T00:00:00.000Z
-82.578196598752825,27.632611859346085,18851,27.632617,-82.5782,9667,Karenia brevis,HABW160414-037,"Little Redfish Creek; 1.1 mi NW of (Lower Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-09-20T00:00:00.000Z
-82.605496591578358,27.596694869164395,18852,27.5967,-82.6055,333,Karenia brevis,HABW160414-038,"Joe Island; NW of (Lower Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-09-20T00:00:00.000Z
-82.626629579909846,27.775545826604972,18853,27.775551,-82.626633,0,Karenia brevis,HABW160414-043,"St. Petersburg Pier; N of",2016-04-14T00:00:00.000Z,0.5,2016-08-30T00:00:00.000Z
-82.63126357882885,27.759797829666418,18854,27.759803,-82.631267,0,Karenia brevis,HABW160414-050,"FWRI Peninsula; SE tip of (Bayboro Harbor)",2016-04-14T00:00:00.000Z,0.5,2016-08-30T00:00:00.000Z
-82.63126357882885,27.759797829666418,18855,27.759803,-82.631267,0,Karenia brevis,HABW160414-051,"FWRI Peninsula; SE tip of (Bayboro Harbor)",2016-04-14T00:00:00.000Z,4.5,2016-08-30T00:00:00.000Z
-82.674996558249688,28.019994768785512,18856,28.02,-82.675,0,Karenia brevis,HABW160414-073,"Philippe Park; NE of (Safety Harbor)",2016-04-14T00:00:00.000Z,0.9,2016-08-02T00:00:00.000Z
-82.6729965598809,27.971994779806234,18857,27.972,-82.673,0,Karenia brevis,HABW160414-074,"Cooper Point; E of (Old Tampa Bay)",2016-04-14T00:00:00.000Z,0.8,2016-08-02T00:00:00.000Z
-82.619996575260458,27.979994776470473,18858,27.98,-82.62,0,Karenia brevis,HABW160414-075,"Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay)",2016-04-14T00:00:00.000Z,0.4,2016-08-02T00:00:00.000Z
-82.56099659373703,27.948994783049784,18859,27.949,-82.561,0,Karenia brevis,HABW160414-076,"Howard Frankland Bridge; N of (Old Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-82.621996575425854,27.956994782796439,18860,27.957,-82.622,0,Karenia brevis,HABW160414-077,"C. Campbell Causeway; S of (Old Tampa Bay)",2016-04-14T00:00:00.000Z,9.5,2016-08-02T00:00:00.000Z
-82.674996560944635,27.941994786818583,18861,27.942,-82.675,0,Karenia brevis,HABW160414-078,"High Point; 2 mi NE of (Old Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-82.604596582071622,27.905494794190624,18862,27.9055,-82.6046,0,Karenia brevis,HABW160414-079,"Big Island; 2.2 mi E of (Old Tampa Bay)",2016-04-14T00:00:00.000Z,1,2016-08-02T00:00:00.000Z
-82.549596597285756,27.924394788789826,18863,27.9244,-82.5496,0,Karenia brevis,HABW160414-080,"San Jose St; W of (Old Tampa Bay)",2016-04-14T00:00:00.000Z,1,2016-08-02T00:00:00.000Z
-82.5891065875728,27.861104804291415,18864,27.86111,-82.58911,0,Karenia brevis,HABW160414-081,"Weedon Island; E of (Old Tampa Bay)",2016-04-14T00:00:00.000Z,0.6,2016-08-02T00:00:00.000Z
-82.578896593869985,27.772294825531187,18865,27.7723,-82.5789,0,Karenia brevis,HABW160414-082,"Snell Isle; 2.3 mi SE of (Middle Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-82.766656540048814,27.758304834005369,18866,27.75831,-82.76666,0,Karenia brevis,HABW160415-001,Treasure Island Beach,2016-04-14T00:00:00.000Z,0.5,2016-09-06T00:00:00.000Z
-80.669727130503716,28.319624645213374,18867,28.31963,-80.66973,0,Karenia brevis,HABW160415-012,"Pullman Point; 1 mi S of (Newfound Harbor)",2016-04-14T00:00:00.000Z,0.5,2016-08-02T00:00:00.000Z
-82.591427595315082,27.597216868874241,18868,27.597222,-82.591431,0,Karenia brevis,HABW160415-016,"Joe Island; NNW of (Lower Tampa Bay)",2016-04-14T00:00:00.000Z,0.5,2016-09-06T00:00:00.000Z
-82.593146606951208,27.225227959307254,18869,27.225233,-82.59315,0,Karenia brevis,HABW160418-001,"Siesta Key; 4.5 mi W of",2016-04-15T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.605779603113703,27.199327965417282,18870,27.199333,-82.605783,0,Karenia brevis,HABW160418-002,"Siesta Key; 6 mi W of",2016-04-15T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.63821359624707,27.128677983885421,18871,27.128683,-82.638217,0,Karenia brevis,HABW160418-003,"Casey Key; 10 mi W of",2016-04-15T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.808027526990841,27.818662820669619,18872,27.818668,-82.808031,1000,Karenia brevis,HABW160418-004,North Redington Beach ICW,2016-04-15T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-80.179467366368158,25.074585443880672,18873,25.07459,-80.17947,0,Karenia brevis,HABW160506-010,"Key Largo; 16.9 mi E of",2016-04-15T00:00:00.000Z,0.5,2016-09-27T00:00:00.000Z
-82.009613797583341,26.453795135735007,18874,26.4538,-82.009617,0,Karenia brevis,HABW160419-012,"Sanibel Lighthouse; E of",2016-04-16T00:00:00.000Z,0.5,2016-09-16T00:00:00.000Z
-81.987463803162498,26.45244513554956,18875,26.45245,-81.987467,0,Karenia brevis,HABW160419-013,"Fort Myers Beach; 1.4 mi W of",2016-04-16T00:00:00.000Z,0.5,2016-09-16T00:00:00.000Z
-82.591427595315082,27.597216868874241,18876,27.597222,-82.591431,0,Karenia brevis,HABW160419-017,"Joe Island; NNW of (Lower Tampa Bay)",2016-04-16T00:00:00.000Z,0.5,2016-07-11T00:00:00.000Z
-81.357897006722993,25.681695314341574,18877,25.6817,-81.3579,0,Karenia brevis,HABW160421-001,"Pavilion Key; SW of",2016-04-16T00:00:00.000Z,0.2,2016-07-12T00:00:00.000Z
-81.385596999581622,25.661395319814087,18878,25.6614,-81.3856,0,Karenia brevis,HABW160421-002,"Pavilion Key; 2.9 mi SW of",2016-04-16T00:00:00.000Z,0.2,2016-07-12T00:00:00.000Z
-81.42409698884191,25.637895326119196,18879,25.6379,-81.4241,0,Karenia brevis,HABW160421-003,"Pavilion Key; 5.8 mi SW of",2016-04-16T00:00:00.000Z,0.2,2016-07-12T00:00:00.000Z
-81.473496974961236,25.616095333013426,18880,25.6161,-81.4735,0,Karenia brevis,HABW160421-004,"Pavilion Key; 9.2 mi SW of",2016-04-16T00:00:00.000Z,0.2,2016-07-12T00:00:00.000Z
-80.634997146810392,28.150494685458234,18881,28.1505,-80.635,0,Karenia brevis,HABW160419-009,"Tropic; SW of (Indian River)",2016-04-17T00:00:00.000Z,0.5,2016-08-12T00:00:00.000Z
-82.754146523248735,28.370127686312081,18882,28.370133,-82.75415,0,Karenia brevis,HABW160419-011,"Skeleton Key; 2.8 mi W of (Anclote Anchorage)",2016-04-17T00:00:00.000Z,0.5,2016-08-15T00:00:00.000Z
-86.424995401446196,30.403050320925757,18883,30.403056,-86.425,0,Karenia brevis,HABW160419-015,Legendary Marine Dock (Choctawhatchee Bay),2016-04-17T00:00:00.000Z,0.7,2016-08-15T00:00:00.000Z
-86.418051402740375,30.380827325431206,18884,30.380833,-86.418056,0,Karenia brevis,HABW160419-016,Destin Beach,2016-04-17T00:00:00.000Z,0.2,2016-08-15T00:00:00.000Z
-82.683946571341721,27.514764891270694,18885,27.51477,-82.68395,1000,Karenia brevis,HABW160418-005,Mead Point (Lower Tampa Bay),2016-04-18T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.703996566038029,27.52982788794823,18886,27.529833,-82.704,2556,Karenia brevis,HABW160418-006,"School Key; NE of (Lower Tampa Bay)",2016-04-18T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.62906358493511,27.592744870893732,18887,27.59275,-82.629067,1667,Karenia brevis,HABW160418-007,"South Skyway Causeway; NE end of (Lower Tampa Bay)",2016-04-18T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.618946587525443,27.587427871100232,18888,27.587433,-82.61895,2000,Karenia brevis,HABW160418-008,"South Skyway Rest Area; NW of (Lower Tampa Bay)",2016-04-18T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.578196598752825,27.632611859346085,18889,27.632617,-82.5782,3333,Karenia brevis,HABW160418-009,"Little Redfish Creek; 1.1 mi NW of (Lower Tampa Bay)",2016-04-18T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.602296593110353,27.58929487062127,18890,27.5893,-82.6023,667,Karenia brevis,HABW160418-010,"Joe Island; W of (Lower Tampa Bay)",2016-04-18T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.577896607262005,27.331594932353802,18891,27.3316,-82.5779,2500,Karenia brevis,HABW160418-011,Bay Dock (Sarasota Bay),2016-04-18T00:00:00.000Z,0.5,2016-07-11T00:00:00.000Z
-82.579376606845415,27.33374493184111,18892,27.33375,-82.57938,3000,Karenia brevis,HABW160418-012,New Pass Dock (Sarasota Bay),2016-04-18T00:00:00.000Z,0.5,2016-07-11T00:00:00.000Z
-82.824296516249518,27.960344786494865,18893,27.96035,-82.8243,1333,Karenia brevis,HABW160418-013,Clearwater Pass,2016-04-18T00:00:00.000Z,0.5,2016-08-03T00:00:00.000Z
-82.83129651952342,27.822394820130679,18894,27.8224,-82.8313,0,Karenia brevis,HABW160418-014,Redington Pier,2016-04-18T00:00:00.000Z,0.5,2016-08-04T00:00:00.000Z
-82.739096552322152,27.613294868746486,18895,27.6133,-82.7391,2000,Karenia brevis,HABW160418-015,"Mullet Key; Gulf Pier",2016-04-18T00:00:00.000Z,0.5,2016-08-04T00:00:00.000Z
